Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.88,-41.17,belle (grounded),05/27/16
A56,14,7,-50.07,-24.60,weddw,05/27/16
A57A,11,5,-69.83,-59.03,belle,05/27/16
A57B,7,4,-69.28,-60.23,belle,05/27/16
A61,13,4,-70.88,-36.53,belle,05/27/16
A63,11,3,-76.38,-45.43,belle (grounded),05/27/16
A64,16,11,-69.72,-61.07,belle (fasted),05/27/16
A66,7,4,-60.10,-51.10,belle,05/27/16
A67,8,4,-76.28,-34.62,belle,05/27/16
B09B,27,10,-66.60,142.60,wilke,05/27/16
B09D,22,6,-72.33,-39.43,belle,05/27/16
B09F,20,8,-73.50,-37.92,belle,05/27/16
B09G,12,7,-68.00,41.75,amerw,05/27/16
B09H,11,2,-73.48,-30.85,belle,05/27/16
B09I,12,6,-65.05,135.45,wilke,05/27/16
B15K,16,3,-61.23,-53.88,belle,05/27/16
B15T,25,6,-74.03,-37.33,belle,05/27/16
B15X,10,6,-55.45,-35.58,belle,05/27/16
B15Y,10,2,-59.98,-53.03,belle,05/27/16
B15Z,15,7,-74.05,-37.40,belle,05/27/16
B15AA,11,6,-65.22,48.22,amerw,05/27/16
B15AB,11,4,-65.95,51.33,amerw,05/27/16
B16,16,6,-76.42,-32.97,belle,05/27/16
B22A,44,24,-74.10,-108.92,amune (grounded),05/27/16
B28,10,7,-74.75,-108.90,amune (fasted),05/27/16
B29,11,5,-74.58,-108.98,amune (fasted),05/27/16
B30,26,18,-74.68,-146.85,amunw,05/27/16
B31,18,11,-71.65,-113.82,amune,05/27/16
B34,10,4,-71.25,-174.33,rossc,05/27/16
B35,7,3,-74.32,-105.65,amune,05/27/16
B37,8,3,-74.57,-108.67,amune (fasted),05/27/16
B38,6,4,-76.98,-155.07,rosse (fasted),05/27/16
B39,8,4,-65.10,136.00,wilke,05/27/16
B40,8,5,-65.02,135.78,wilke,05/27/16
C15,14,10,-66.40,143.03,wilke,05/27/16
C18B,20,4,-65.47,114.02,wilkw (grounded),05/27/16
C21B,12,8,-64.97,95.92,wilkw (fasted),05/27/16
C24,11,3,-64.82,96.05,wilkw (fasted),05/27/16
C28B,21,14,-73.32,-38.63,belle,05/27/16
C29,7,5,-66.17,142.97,wilke,05/27/16
C30,9,3,-64.78,96.28,wilkw (fasted),05/27/16
C31,9,3,-64.72,96.50,wilkw,05/27/16
C32,7,5,-70.05,162.53,rossw (fasted),05/27/16
C33,10,4,-74.53,166.28,rossc,05/27/16
D15A,51,24,-66.70,81.92,amere (fasted),05/27/16
D15B,33,12,-67.00,81.63,amere (fasted),05/27/16
D20A,27,9,-68.97,36.38,amerw,05/27/16
D20B,11,2,-68.57,35.88,amerw,05/27/16
D21A,14,4,-73.38,-32.57,belle,05/27/16
D21B,11,4,-65.90,81.75,amere,05/27/16
D22,12,3,-65.95,86.95,amere (grounded),05/27/16
D23,8,6,-69.43,74.62,amere (fasted),05/27/16
D25,12,8,-66.25,35.85,amerw,05/27/16
D26,18,1,-69.35,29.52,wedde,05/27/16
