Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.79,-41.03,belle (grounded),2/2/2018
A57A,11,5,-63.92,-56.15,belle,2/2/2018
A57B,7,4,-65.06,-59.15,belle,2/2/2018
A61*,7,3,-54.31,-12.09,weddw,2/2/2018
A63,11,3,-76.29,-46.57,belle ,2/2/2018
A64,16,11,-69.73,-60.98,belle (fasted),2/2/2018
A68A,82,25,-67.74,-60.45,belle,2/2/2018
A68B,6,3,-66.98,-59.83,belle,2/2/2018
B09B,27,10,-66.35,143.52,wilke,2/2/2018
B09D,22,6,-55.23,-24.05,weddw,2/2/2018
B09F,20,8,-61.68,-54.26,belle,2/2/2018
B09G,12,7,-67.97,41.72,amerw (fasted),2/2/2018
B09I,12,6,-65.65,109.51,wilkw,2/2/2018
B15T,25,6,-60.65,-52.42,belle,2/2/2018
B15Z,15,7,-58.31,-48.75,belle,2/2/2018
B15AA,11,6,-73.97,-27.56,weddw,2/2/2018
B15AB,11,4,-65.98,51.30,amerw ,2/2/2018
B16,16,6,-72.81,-50.87,belle,2/2/2018
B22A,44,24,-74.07,-108.92,amune (grounded),2/2/2018
B28,10,7,-74.75,-108.88,amune (fasted),2/2/2018
B29,11,5,-74.57,-109.02,amune (fasted),2/2/2018
B30,26,18,-68.23,-155.27,rosse,2/2/2018
B31,12,4,-65.88,-87.89,bellw,2/2/2018
B37,8,3,-74.56,-108.67,amune (fasted),2/2/2018
B38,6,4,-77.01,-155.01,rosse (fasted),2/2/2018
B39,8,4,-64.65,134.12,wilke,2/2/2018
B40,8,5,-65.62,132.35,wilke,2/2/2018
B41,8,4,-72.77,-122.99,amunw,2/2/2018
B42,17,5,-72.81,-108.89,amune,2/2/2018
B43,10,5,-73.32,-108.44,amune,2/2/2018
C15,14,10,-66.21,143.43,wilke,2/2/2018
C18B,20,4,-65.44,113.98,wilkw (grounded),2/2/2018
C21B,12,8,-64.99,95.89,wilkw (fasted),2/2/2018
C24,11,3,-64.84,96.02,wilkw (fasted),2/2/2018
C28B,21,14,-60.70,-52.73,belle,2/2/2018
C29,7,5,-66.15,143.00,wilke (fasted),2/2/2018
C30,9,3,-64.79,96.29,wilkw (fasted),2/2/2018
C31,9,3,-64.69,96.52,wilkw (fasted),2/2/2018
C32,7,5,-69.28,159.88,rossw (fasted),2/2/2018
C33,11,4,-69.65,161.30,rossw ,2/2/2018
C34,11,5,-65.84,143.06,wilke,2/2/2018
D15A,51,24,-66.66,81.97,amere (fasted),2/2/2018
D15B,33,12,-67.08,81.77,amere (fasted),2/2/2018
D20A,27,9,-68.95,36.33,amerw (fasted),2/2/2018
D21A,10,3,-57.36,-25.79,weddw,2/2/2018
D21B,11,4,-66.20,49.54,amerw,2/2/2018
D22,12,3,-65.92,86.96,amere (fasted),2/2/2018
D23,8,6,-69.43,74.65,amere (fasted),2/2/2018
D26,18,1,-69.41,29.33,wedde (grounded),2/2/2018
