Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.88,-41.17,belle (grounded),12/26/14
A56,14,7,-70.45,-56.22,belle,12/26/14
A57,11,5,-77.13,-49.40,belle,12/26/14
A61,13,4,-72.37,-16.62,weddw (fasted),12/26/14
A63,11,3,-76.42,-44.90,belle,12/26/14
A64,16,11,-69.72,-61.07,belle (fasted),12/26/14
B09B,27,10,-66.62,142.72,wilke (fasted),12/26/14
B09D,22,6,-69.05,29.77,weddw (grounded),12/26/14
B09F,21,8,-66.95,44.87,amerw,12/26/14
B09G,12,7,-66.45,47.93,amerw,12/26/14
B15K,16,3,-66.93,-59.75,belle,12/26/14
B15R,10,2,-70.52,-49.40,belle,12/26/14
B15T,28,7,-68.33,36.05,amerw,12/26/14
B15X,10,7,-66.52,-56.92,belle,12/26/14
B15Y,11,2,-64.07,-56.62,belle,12/26/14
B15Z,20,8,-67.08,45.35,amerw,12/26/14
B15AA,11,6,-65.82,51.55,amerw (grounded),12/26/14
B15AB,11,4,-65.92,51.32,amerw (grounded),12/26/14
B16,16,6,-69.33,27.42,wedde,12/26/14
B17A,19,6,-55.18,-36.35,belle (grounded),12/26/14
B22A,44,24,-74.10,-108.92,amune (fasted),12/26/14
B28,10,7,-74.80,-108.97,amune (fasted),12/26/14
B29,11,5,-74.63,-109.08,amune (fasted),12/26/14
B30,31,18,-73.67,-128.48,amunw,12/26/14
B31,18,11,-72.77,-110.97,amune,12/26/14
B32,11,1,-74.43,-139.02,amunw,12/26/14
C15,14,10,-67.03,145.77,wilke,12/26/14
C18B,20,4,-65.47,114.02,wilkw (fasted),12/26/14
C21B,12,8,-64.97,95.92,wilkw (fasted),12/26/14
C24,11,3,-64.82,96.05,wilkw (fasted),12/26/14
C28B,21,14,-66.63,46.35,amerw,12/26/14
D15,55,29,-66.80,81.90,amere (fasted),12/26/14
D20A,27,9,-69.15,36.48,amerw (fasted),12/26/14
D20B,11,2,-69.02,36.27,amerw (fasted),12/26/14
D21A,21,5,-65.73,56.75,amerw,12/26/14
D21B,11,4,-66.08,85.30,amere (fasted),12/26/14
D22,12,3,-65.97,86.92,amere (fasted),12/26/14
