Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.85,-41.13,belle (grounded),09/30/16
A56,12,7,-48.83,-14.08,weddw,09/30/16
A57A,11,5,-67.70,-58.07,belle,09/30/16
A57B,7,4,-68.53,-59.53,belle,09/30/16
A61,13,4,-64.90,-36.58,belle,09/30/16
A63,11,3,-76.42,-45.75,belle (fasted),09/30/16
A64,16,11,-69.72,-61.02,belle (fasted),09/30/16
A66,7,4,-53.65,-33.05,belle,09/30/16
B09B,27,10,-66.62,142.62,wilke,09/30/16
B09D,22,6,-66.48,-43.65,belle,09/30/16
B09F,20,8,-68.88,-44.92,belle,09/30/16
B09G,12,7,-68.02,41.72,amerw (fasted),09/30/16
B09H,11,2,-68.92,-37.12,belle,09/30/16
B09I,12,6,-65.15,135.87,wilke,09/30/16
B15K,16,3,-51.10,-42.65,belle,09/30/16
B15T,25,6,-69.83,-45.88,belle,09/30/16
B15Z,15,7,-70.00,-45.50,belle,09/30/16
B15AA,11,6,-69.25,28.68,amerw,09/30/16
B15AB,11,4,-65.97,51.32,amerw (fasted),09/30/16
B16,16,6,-76.17,-37.30,belle,09/30/16
B22A,44,24,-74.07,-108.92,amune (grounded),09/30/16
B28,10,7,-74.75,-108.87,amune (fasted),09/30/16
B29,11,5,-74.57,-108.97,amune (fasted),09/30/16
B30,26,18,-75.03,-153.83,amunw,09/30/16
B31,18,11,-71.30,-112.08,amune,09/30/16
B34,10,3,-67.25,-179.98,rossc,09/30/16
B35,7,3,-73.23,-108.35,amune,09/30/16
B37,8,3,-74.55,-108.65,amune (fasted),09/30/16
B38,6,4,-76.98,-155.08,rosse (fasted),09/30/16
B39,8,4,-65.08,134.55,wilke,09/30/16
B40,8,5,-65.63,132.52,wilke,09/30/16
B41,8,4,-74.62,-104.23,amune,09/30/16
C15,14,10,-66.38,143.12,wilke,09/30/16
C18B,20,4,-65.43,114.00,wilkw (grounded),09/30/16
C21B,12,8,-65.00,95.90,wilkw (fasted),09/30/16
C24,11,3,-64.83,96.02,wilkw (fasted),09/30/16
C28B,21,14,-68.97,-44.15,belle,09/30/16
C29,7,5,-66.15,142.97,wilke,09/30/16
C30,9,3,-64.78,96.30,wilkw (fasted),09/30/16
C31,9,3,-64.70,96.52,wilkw (fasted),09/30/16
C32,7,5,-70.05,162.52,rossw (grounded),09/30/16
C33,11,4,-73.87,169.35,rossc,09/30/16
D15A,51,24,-66.67,81.95,amere (fasted),09/30/16
D15B,33,12,-66.98,81.62,amere (fasted),09/30/16
D20A,27,9,-69.00,36.33,amerw (fasted),09/30/16
D20B,11,2,-68.58,35.83,amerw (fasted),09/30/16
D21A,14,4,-68.82,-36.77,belle,09/30/16
D21B,11,4,-66.08,81.58,amere,09/30/16
D22,12,3,-65.93,86.93,amere (grounded),09/30/16
D23,8,6,-69.43,74.63,amere (fasted),09/30/16
D26,18,1,-69.35,29.45,wedde,09/30/16
