Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.79,-41.06,belle (grounded),12/27/2019
A63,11,3,-76.29,-46.74,belle (grounded),12/27/2019
A64,16,11,-69.73,-60.98,belle (grounded),12/27/2019
A68A,82,26,-64.08,-54.82,belle,12/27/2019
A68B,7,3,-64.63,-58.49,belle,12/27/2019
B09B,27,9,-66.26,143.34,wilke (grounded),12/27/2019
B09G,12,7,-67.96,41.71,amerw (grounded),12/27/2019
B09I,12,6,-67.67,41.55,amerw,12/27/2019
B15AA,11,6,-57.46,-32.13,belle,12/27/2019
B15AB,11,4,-66.01,51.12,amerw (grounded),12/27/2019
B16,16,6,-54.63,-28.49,weddw,12/27/2019
B22A,44,24,-73.99,-109.26,amune (grounded),12/27/2019
B28,10,7,-74.70,-108.79,amune (grounded),12/27/2019
B29,11,5,-74.53,-108.91,amune (grounded),12/27/2019
B37,8,3,-72.73,-110.99,amune,12/27/2019
B38,6,4,-76.99,-155.08,rosse (grounded),12/27/2019
B39,8,4,-66.78,80.03,amere,12/27/2019
B40,8,5,-65.61,132.26,wilke,12/27/2019
B42,13,4,-73.05,-125.73,amunw (grounded),12/27/2019
B43,10,5,-71.87,-172.34,rossc,12/27/2019
B45,8,6,-74.70,-109.37,amune (grounded),12/27/2019
B46,10,4,-74.45,-105.57,amune,12/27/2019
B47,19,5,-73.75,-132.55,amunw,12/27/2019
C15,14,10,-66.08,143.41,wilke (grounded),12/27/2019
C18B,20,4,-65.46,113.87,wilkw (grounded),12/27/2019
C21B,12,8,-64.99,95.86,wilkw (grounded),12/27/2019
C24,11,3,-64.84,96.02,wilkw (grounded),12/27/2019
C29,5,5,-66.10,142.84,wilke (grounded),12/27/2019
C30,9,3,-64.78,96.30,wilkw (grounded),12/27/2019
C31,9,3,-64.69,96.52,wilkw (grounded),12/27/2019
C33,8,4,-66.38,144.37,wilke (grounded),12/27/2019
C34,11,5,-65.04,116.71,wilkw,12/27/2019
C35,12,5,-68.24,148.21,wilke (grounded),12/27/2019
C36,23,16,-68.11,147.84,wilke (grounded),12/27/2019
D15A,51,24,-66.65,81.92,amere (grounded),12/27/2019
D15B,33,12,-66.99,81.58,amere (grounded),12/27/2019
D20A,20,9,-68.76,36.31,amerw,12/27/2019
D21B,11,4,-76.12,-39.04,belle,12/27/2019
D23,8,6,-69.43,74.67,amere (grounded),12/27/2019
D26,19,2,-69.36,29.40,wedde (grounded),12/27/2019
D27,8,5,-67.27,81.87,amere (grounded),12/27/2019
D28,29,19,-68.11,71.04,amere (grounded),12/27/2019
