Iceberg,Length (NM),Width (NM),Latitude,Longitude,Remarks,Last Update
A23A,44,40,-75.88,-41.17,belle (grounded),04/22/16
A56,14,7,-51.32,-28.82,weddw,04/22/16
A57A,11,5,-70.38,-59.23,belle,04/22/16
A57B,7,4,-69.52,-60.30,belle,04/22/16
A61,13,4,-72.90,-32.02,belle,04/22/16
A63,11,3,-76.38,-45.43,belle (grounded),04/22/16
A64,16,11,-69.72,-61.07,belle (fasted),04/22/16
A66,7,4,-61.92,-52.85,belle,04/22/16
A67,8,4,-76.77,-34.43,belle,04/22/16
B09B,27,10,-66.60,142.60,wilke,04/22/16
B09D,22,6,-74.07,-34.43,belle,04/22/16
B09F,20,8,-73.80,-31.17,belle,04/22/16
B09G,12,7,-68.03,41.90,amerw,04/22/16
B09H,11,2,-73.50,-21.03,weddw,04/22/16
B09I,12,6,-65.27,136.03,wilke,04/22/16
B15K,16,3,-62.60,-54.23,belle,04/22/16
B15R,10,2,-56.07,-10.17,weddw,04/22/16
B15T,25,6,-73.83,-32.75,belle,04/22/16
B15X,10,6,-55.30,-35.98,belle,04/22/16
B15Y,10,2,-62.40,-53.02,belle,04/22/16
B15Z,15,7,-74.03,-32.23,belle,04/22/16
B15AA,11,6,-65.48,49.13,amerw,04/22/16
B15AB,11,4,-65.95,51.33,amerw,04/22/16
B16,16,6,-76.57,-32.30,belle,04/22/16
B22A,44,24,-74.10,-108.92,amune (grounded),04/22/16
B28,10,7,-74.75,-108.90,amune (fasted),04/22/16
B29,11,5,-74.58,-108.98,amune (fasted),04/22/16
B30,26,18,-74.18,-142.17,amunw,04/22/16
B31,18,11,-71.48,-112.63,amune,04/22/16
B34,10,4,-73.57,-170.43,rossc,04/22/16
B35,7,3,-74.33,-105.40,amune,04/22/16
B37,8,3,-74.57,-108.67,amune (fasted),04/22/16
B38,6,4,-76.98,-155.07,rosse (fasted),04/22/16
B39,8,4,-65.73,141.47,wilke,04/22/16
B40,8,5,-65.47,139.48,wilke,04/22/16
C15,14,10,-66.35,143.03,wilke,04/22/16
C18B,20,4,-65.47,114.02,wilkw (grounded),04/22/16
C21B,12,8,-64.97,95.92,wilkw (fasted),04/22/16
C24,11,3,-64.82,96.05,wilkw (fasted),04/22/16
C28B,21,14,-74.35,-32.40,belle,04/22/16
C29,7,5,-66.13,142.98,wilke,04/22/16
C30,9,3,-64.78,96.28,wilkw (fasted),04/22/16
C31,9,3,-64.72,96.50,wilkw,04/22/16
C32,7,5,-70.05,162.53,rossw (fasted),04/22/16
C33,10,4,-74.75,165.45,rossc,04/22/16
D15A,51,24,-66.70,81.92,amere (fasted),04/22/16
D15B,33,12,-67.00,81.63,amere (fasted),04/22/16
D20A,27,9,-69.15,36.48,amerw (fasted),04/22/16
D20B,11,2,-68.97,36.37,amerw,04/22/16
D21A,14,4,-74.13,-27.23,weddw,04/22/16
D21B,11,4,-65.95,81.65,amere,04/22/16
D22,12,3,-65.95,86.95,amere (grounded),04/22/16
D23,8,6,-69.43,74.62,amere (fasted),04/22/16
D25,12,8,-68.12,37.30,amerw,04/22/16
D26,18,1,-69.35,29.52,wedde,04/22/16
